date,team1,team1_classified,score1,team2,team2_classified,score2,forfeit,extra_innings
2026-10-06,Oakville,True,,Seckman,True,,False,False
2026-10-06,Aurora,True,,Seneca,True,,False,False
2026-10-06,Wheatland,True,,Sherwood,True,,False,False
2026-10-06,East Carter,True,,Sikeston,True,,False,False
2026-10-06,Wellsville-Middletown,True,,Silex,True,,False,False
2026-10-06,Owensville,True,,South Callaway,True,,False,False
2026-10-06,Warrenton,True,,St. Charles West with St. Charles,True,,False,False
2026-10-06,Eugene,True,,Van-Far,True,,False,False
2026-10-06,St. Clair,True,,St. Pius X (Festus),True,,False,False
2026-10-06,St. Michael the Archangel,True,,St. Teresa's Academy,True,,False,False
2026-10-06,Benton,True,,Vienna,True,,False,False
2026-10-06,St. Joseph's Academy,True,,Sullivan,True,,False,False
2026-10-06,Holt,True,,Timberland,True,,False,False
2026-10-06,Glasgow,True,,"Tina-Avalon with Hale, Bosworth",False,,False,False
2026-10-06,North Harrison,True,,Trenton,True,,False,False
2026-10-06,Mehlville,True,,University City,True,,False,False
2026-10-06,St. Clair,True,,Van Buren,False,,False,False
2026-10-06,Wright City,True,,Van-Far with Community,True,,False,False
2026-10-06,Clinton,True,,Warrensburg,True,,False,False
2026-10-06,Nixa,True,,Waynesville,True,,False,False
2026-10-06,Walnut Grove,True,,Weaubleau,True,,False,False
2026-10-06,Willard,True,,Webb City,True,,False,False
2026-10-06,Fox,True,,Webster Groves,True,,False,False
2026-10-06,Schuyler County,True,,Westran,True,,False,False
2026-10-06,Ft. Zumwalt North,True,,Winfield,True,,False,False
2026-10-06,Raytown South,True,,Winnetonka,True,,False,False
2026-10-06,Jefferson (Conception) with South Nodaway,True,,Worth County,True,,False,False
2026-10-07,Bayless,True,,Affton,True,,False,False
2026-10-07,Park Hill South,True,,Battle,True,,False,False
2026-10-07,Fort Osage,True,,Belton,True,,False,False
2026-10-07,Raymore-Peculiar,True,,Blue Springs South,True,,False,False
2026-10-07,Neosho,True,,Bolivar,True,,False,False
2026-10-07,Parkview,True,,Branson,True,,False,False
2026-10-07,Hickman,True,,Camdenton,True,,False,False
2026-10-07,Lathrop,True,,Cameron,True,,False,False
2026-10-07,Saxony Lutheran with St. Vincent,True,,Central (Cape Girardeau),True,,False,False
2026-10-07,Monroe City,True,,Clopton with Elsberry,True,,False,False
2026-10-07,Webster Groves,True,,Cor Jesu Academy,True,,False,False
2026-10-07,Warrensburg,True,,Excelsior Springs,True,,False,False
2026-10-07,Helias Catholic,True,,Fatima,True,,False,False
2026-10-07,Incarnate Word Academy,True,,Francis Howell,True,,False,False
2026-10-07,Lafayette (Wildwood),True,,Francis Howell North,True,,False,False
2026-10-07,Chaffee,True,,Fredericktown,True,,False,False
2026-10-07,Lutheran St. Charles with Veritas Christian Academy,True,,Ft. Zumwalt East,True,,False,False
2026-10-07,Novinger,True,,Grundy County with Newtown-Harris,True,,False,False
2026-10-07,Mexico,True,,Hannibal,True,,False,False
2026-10-07,STEAM Academy,True,,Hazelwood Central,False,,False,False
2026-10-07,Grandview,True,,Humansville,True,,False,False
2026-10-07,North County,True,,Jackson,True,,False,False
2026-10-07,Aurora,True,,Lebanon,True,,False,False
2026-10-07,St. Pius X (Kansas City),True,,Lexington,True,,False,False
2026-10-07,Kickapoo,True,,Logan-Rogersville,True,,False,False
2026-10-07,Lafayette County,True,,Lone Jack,True,,False,False
2026-10-07,Parkway North with Principia,True,,Lutheran South,True,,False,False
2026-10-07,Macon,True,,Marceline,True,,False,False
2026-10-07,Louisiana,True,,Mark Twain,True,,False,False
2026-10-07,Mid-Buchanan,True,,Maryville,True,,False,False
2026-10-07,La Plata,True,,Meadville,True,,False,False
2026-10-07,McCluer North,True,,Normandy Collaborative,False,,False,False
2026-10-07,Ladue Horton Watkins,True,,Orchard Farm,True,,False,False
2026-10-07,Marshfield,True,,Ozark,True,,False,False
2026-10-07,St. Joseph's Academy,True,,Parkway West,True,,False,False
2026-10-07,Raytown,True,,Platte County,True,,False,False
2026-10-07,McCluer,False,,Riverview Gardens,False,,False,False
2026-10-07,Parkway Central,True,,Rockwood Summit,True,,False,False
2026-10-07,North Shelby,True,,Salisbury,True,,False,False
2026-10-07,Central (St. Joseph),True,,Savannah,True,,False,False
2026-10-07,Farmington,True,,Sikeston,True,,False,False
2026-10-07,Rock Bridge,True,,Smith-Cotton,True,,False,False
2026-10-07,Jefferson City,True,,Southern Boone,True,,False,False
2026-10-07,Ritenour,True,,St. Dominic,True,,False,False
2026-10-07,Westran,True,,St. James,True,,False,False
2026-10-07,Kirkwood,True,,St. Joseph's Academy,True,,False,False
2026-10-07,Oak Park,True,,St. Michael the Archangel,True,,False,False
2026-10-07,Harrisburg,True,,Worth County,True,,False,False
2026-10-07,William Chrisman,True,,Truman,True,,False,False
2026-10-07,Oakville,True,,Ursuline Academy,True,,False,False
2026-10-07,Hazelwood West,True,,Valley Park,True,,False,False
2026-10-07,Washington,True,,Warrenton,True,,False,False
2026-10-08,Mehlville,True,,Affton,True,,False,False
2026-10-08,Milan,True,,Albany,True,,False,False
2026-10-08,Kirksville,True,,Battle,True,,False,False
2026-10-08,Raytown,True,,Belton,True,,False,False
2026-10-08,Blue Springs South,True,,Blue Springs,True,,False,False
2026-10-08,Eldon,True,,Boonville,True,,False,False
2026-10-08,North Callaway,True,,Bowling Green,True,,False,False
2026-10-08,Lone Jack,True,,"Braymer with Southwest (Livingston County), Breckenridge",False,,False,False
2026-10-08,Salisbury,True,,Brookfield,True,,False,False
2026-10-08,Trenton,True,,Cameron,True,,False,False
2026-10-08,Scotland County,True,,Canton,True,,False,False
2026-10-08,West Plains,True,,Carl Junction,True,,False,False
2026-10-08,Willard,True,,Carthage,True,,False,False
2026-10-08,Naylor,True,,Central (Cape Girardeau),True,,False,False
2026-10-08,Cassville,True,,Central (Springfield),False,,False,False
2026-10-08,North Kansas City,True,,Central (St. Joseph),True,,False,False
2026-10-08,Palmyra,True,,Centralia,True,,False,False
2026-10-08,Blair Oaks,True,,Chillicothe,True,,False,False
2026-10-08,South Shelby,True,,Clark County,True,,False,False
2026-10-08,Hazelwood West,True,,Clayton,True,,False,False
2026-10-08,Odessa,True,,Clinton,True,,False,False
2026-10-08,Holt,True,,Cor Jesu Academy,True,,False,False
2026-10-08,St. James,True,,Crocker,True,,False,False
2026-10-08,Hermitage,True,,Dadeville with Everton,True,,False,False
2026-10-08,North Andrew,True,,DeKalb,True,,False,False
2026-10-08,North Platte,True,,East Buchanan,True,,False,False
2026-10-08,St. Clair,True,,East Carter,True,,False,False
2026-10-08,Fatima,True,,Eugene,True,,False,False
2026-10-08,Lafayette (Wildwood),True,,Eureka,True,,False,False
2026-10-08,Perryville,True,,Farmington,True,,False,False
2026-10-08,Glasgow,True,,Fayette,True,,False,False
2026-10-08,Truman,True,,Fort Osage,True,,False,False
2026-10-08,Parkway Central,True,,Fox,True,,False,False
2026-10-08,Francis Howell North,True,,Ft. Zumwalt North,True,,False,False
2026-10-08,Warrenton,True,,Ft. Zumwalt South,True,,False,False
2026-10-08,Princeton with Mercer,True,,Gallatin,True,,False,False
2026-10-08,Meadville,True,,Gilman City with Tri-County,True,,False,False
2026-10-08,Novinger,True,,Green City,True,,False,False
2026-10-08,California,True,,Hallsville with Christian Fellowship Sr.,True,,False,False
2026-10-08,Metro,True,,Hancock,True,,False,False
2026-10-08,Northeast (Cairo),True,,Harrisburg,True,,False,False
2026-10-08,Normandy Collaborative,False,,Hazelwood East,False,,False,False
2026-10-08,Father Tolton with Calvary Lutheran,True,,Helias Catholic,True,,False,False
2026-10-08,Carrollton,True,,Holden,True,,False,False
2026-10-08,Macks Creek,True,,Humansville,True,,False,False
2026-10-08,South Callaway,True,,Jamestown,True,,False,False
2026-10-08,North County,True,,Jefferson (Festus),True,,False,False
2026-10-08,Neosho,True,,Joplin,True,,False,False
2026-10-08,Grandview,True,,Kearney,True,,False,False
2026-10-08,Lebanon,True,,Kickapoo,True,,False,False
2026-10-08,University City,True,,Kirkwood,True,,False,False
2026-10-08,Richmond,True,,Knob Noster,True,,False,False
2026-10-08,Highland,True,,Knox County,True,,False,False
2026-10-08,Atlanta,True,,La Plata,True,,False,False
2026-10-08,Parkway North with Principia,True,,Ladue Horton Watkins,True,,False,False
2026-10-08,Lexington,True,,Lafayette County,True,,False,False
2026-10-08,Climax Springs,True,,Laquey,True,,False,False
2026-10-08,Penney,True,,Lathrop,True,,False,False
2026-10-08,Mid-Buchanan,True,,Lawson,True,,False,False
2026-10-08,Liberty,True,,Lee's Summit North,True,,False,False
2026-10-08,Liberty North,True,,Lee's Summit West,True,,False,False
2026-10-08,Van-Far,True,,Linn,True,,False,False
2026-10-08,St. Joseph's Academy,True,,Lutheran South,True,,False,False
2026-10-08,St. Charles West with St. Charles,True,,Lutheran St. Charles with Veritas Christian Academy,True,,False,False
2026-10-08,Community,True,,Marion County,True,,False,False
2026-10-08,Worth County,True,,Maysville,True,,False,False
2026-10-08,STEAM Academy,True,,McCluer,False,,False,False
2026-10-08,Normandy Collaborative,False,,McCluer,False,,False,False
2026-10-08,Monett,True,,McDonald County,True,,False,False
2026-10-08,Linn County,True,,"Mercer with Cainsville, Ridgeway",True,,False,False
2026-10-08,Fulton,True,,Mexico,True,,False,False
2026-10-08,Marshall,True,,Moberly,True,,False,False
2026-10-08,Owensville,True,,Montgomery County,True,,False,False
2026-10-08,Seneca,True,,Nevada,True,,False,False
2026-10-08,Hermann with New Haven,True,,New Bloomfield,True,,False,False
2026-10-08,Ozark,True,,Nixa,True,,False,False
2026-10-08,Putnam County,True,,North Harrison,True,,False,False
2026-10-08,Liberty (Wentzville),True,,North Point,True,,False,False
2026-10-08,King City with Pattonsburg,True,,Northeast Nodaway,True,,False,False
2026-10-08,Lindbergh,True,,Northwest (Cedar Hill),True,,False,False
2026-10-08,Kelly,True,,Notre Dame (Cape Girardeau),True,,False,False
2026-10-08,Maplewood-Richmond Hts. with Brentwood,True,,Notre Dame (St. Louis),True,,False,False
2026-10-08,Harrisonville,True,,Oak Grove,True,,False,False
2026-10-08,Webster Groves,True,,Oakville,True,,False,False
2026-10-08,Valley Park,True,,Pacific,True,,False,False
2026-10-08,Oak Park,True,,Park Hill South,True,,False,False
2026-10-08,Seckman,True,,Parkway South,True,,False,False
2026-10-08,"Tina-Avalon with Hale, Bosworth",False,,"Pattonsburg with Winston, North Daviess",False,,False,False
2026-10-08,Ritenour,True,,Pattonville,True,,False,False
2026-10-08,Chaffee,True,,Poplar Bluff,True,,False,False
2026-10-08,Lee's Summit,True,,Raymore-Peculiar,True,,False,False
2026-10-08,Sherwood,True,,Raytown South,True,,False,False
2026-10-08,Webb City,True,,Republic,True,,False,False
2026-10-08,Newburg,True,,Richland,True,,False,False
2026-10-08,Ft. Zumwalt West,True,,Rock Bridge,True,,False,False
2026-10-08,Winnetonka,True,,Ruskin,True,,False,False
2026-10-08,Pilot Grove,True,,Russellville,True,,False,False
2026-10-08,DeSoto with Kingston,True,,Saxony Lutheran with St. Vincent,True,,False,False
2026-10-08,"Brunswick with Keytesville, Northwestern (Mendon)",True,,Slater,True,,False,False
2026-10-08,Platte County,True,,Smithville,True,,False,False
2026-10-08,Savannah,True,,St. Elizabeth,True,,False,False
2026-10-08,Osage,True,,Southern Boone,True,,False,False
2026-10-08,Cuba,True,,St. Clair,True,,False,False
2026-10-08,St. Pius X (Festus),True,,St. Joseph's Academy,True,,False,False
2026-10-08,St. Pius X (Kansas City),True,,St. Teresa's Academy,True,,False,False
2026-10-08,Park Hill,True,,Staley,True,,False,False
2026-10-08,Vienna,True,,Stewartsville with Osborn,True,,False,False
2026-10-08,Paris,True,,Worth County,True,,False,False
2026-10-08,Francis Howell Central,True,,Timberland,True,,False,False
2026-10-08,Clopton with Elsberry,True,,Van-Far with Community,True,,False,False
2026-10-08,Iberia,True,,Vienna,True,,False,False
2026-10-08,Pleasant Hill,True,,Warrensburg,True,,False,False
2026-10-08,Sullivan,True,,Washington,True,,False,False
2026-10-08,Glendale,True,,Waynesville,True,,False,False
2026-10-08,Plattsburg,True,,West Platte,True,,False,False
2026-10-08,Incarnate Word Academy,True,,Westminster Christian Academy,True,,False,False
2026-10-08,New Franklin,True,,Westran,True,,False,False
2026-10-08,Tuscumbia,True,,Wheatland,True,,False,False
2026-10-08,Grain Valley,True,,William Chrisman,True,,False,False
2026-10-08,Festus,True,,Windsor (Imperial),True,,False,False
2026-10-08,Elsberry,True,,Winfield,True,,False,False
2026-10-08,Wellsville-Middletown,True,,Wright City,True,,False,False
2026-10-09,Marion County,True,,Brashear,True,,False,False
2026-10-09,Weaubleau,True,,Climax Springs,True,,False,False
2026-10-09,East Carter,True,,Dadeville with Everton,True,,False,False
2026-10-09,Hartville,True,,Doniphan,True,,False,False
2026-10-09,Kelly,True,,Doniphan,True,,False,False
2026-10-09,Ft. Zumwalt East,True,,Francis Howell North,True,,False,False
2026-10-09,Francis Howell Central,True,,Ft. Zumwalt West,True,,False,False
2026-10-09,Montrose with Appleton City,True,,Halfway,True,,False,False
2026-10-09,McCluer North,True,,Hazelwood Central,False,,False,False
2026-10-09,Richland,True,,Hermitage,True,,False,False
2026-10-09,Webster Groves,True,,Hickman,True,,False,False
2026-10-09,Bevier,True,,Higbee,True,,False,False
2026-10-09,St. Dominic,True,,Holt,True,,False,False
2026-10-09,Cor Jesu Academy,True,,Jackson,True,,False,False
2026-10-09,Lafayette (Wildwood),True,,Jackson,True,,False,False
2026-10-09,Hartville,True,,Kelly,True,,False,False
2026-10-09,Lutheran St. Charles with Veritas Christian Academy,True,,Normandy Collaborative,False,,False,False
2026-10-09,Poplar Bluff,True,,Northwest (Cedar Hill),True,,False,False
2026-10-09,East Carter,True,,Norwood,True,,False,False
2026-10-09,Dadeville with Everton,True,,Norwood,True,,False,False
2026-10-09,Community,True,,Paris,True,,False,False
2026-10-09,Notre Dame (St. Louis),True,,Parkway North with Principia,True,,False,False
2026-10-09,Green City,True,,Schuyler County,True,,False,False
2026-10-09,Hancock,True,,STEAM Academy,True,,False,False
2026-10-09,Bowling Green,True,,Troy Buchanan,True,,False,False
2026-10-09,Macks Creek,True,,Walnut Grove,True,,False,False
2026-10-09,Helias Catholic,True,,Washington,True,,False,False
2026-10-09,Ursuline Academy,True,,Westminster Christian Academy,True,,False,False
2026-10-09,Dixon,True,,Wheatland,True,,False,False
2026-10-10,Cassville,True,,Bolivar,True,,False,False
2026-10-10,Joplin,True,,Bolivar,True,,False,False
2026-10-10,Joplin,True,,Cassville,True,,False,False
2026-10-10,Francis Howell,True,,Hannibal,True,,False,False
2026-10-10,Southern Boone,True,,Harrisburg,True,,False,False
2026-10-10,Webster Groves,True,,Harrisburg,True,,False,False
2026-10-10,Worth County,True,,Higbee,True,,False,False
2026-10-10,Liberty North,True,,Kickapoo,True,,False,False
2026-10-10,Rock Bridge,True,,Kickapoo,True,,False,False
2026-10-10,Rock Bridge,True,,Liberty North,True,,False,False
2026-10-10,Waynesville,True,,Logan-Rogersville,True,,False,False
2026-10-10,Branson,True,,Logan-Rogersville,True,,False,False
2026-10-10,Mark Twain,True,,Perryville,True,,False,False
2026-10-10,Webster Groves,True,,Southern Boone,True,,False,False
2026-10-10,Elsberry,True,,Troy Buchanan,True,,False,False
2026-10-10,Silex,True,,Troy Buchanan,True,,False,False
2026-10-10,Branson,True,,Waynesville,True,,False,False
2026-10-12,Herculaneum with Crystal City,True,,Affton,True,,False,False
2026-10-12,"Brunswick with Keytesville, Northwestern (Mendon)",True,,Atlanta,True,,False,False
2026-10-12,Hazelwood Central,False,,Bayless,True,,False,False
2026-10-12,Jefferson City,True,,Blair Oaks,True,,False,False
2026-10-12,Waynesville,True,,Bolivar,True,,False,False
2026-10-12,Centralia,True,,Bowling Green,True,,False,False
2026-10-12,Willard,True,,Branson,True,,False,False
2026-10-12,New Bloomfield,True,,California,True,,False,False
2026-10-12,Smith-Cotton,True,,Camdenton,True,,False,False
2026-10-12,Penney,True,,Cameron,True,,False,False
2026-10-12,Aurora,True,,Carl Junction,True,,False,False
2026-10-12,Neosho,True,,Cassville,True,,False,False
2026-10-12,St. Pius X (Festus),True,,Central (Cape Girardeau),True,,False,False
2026-10-12,Trenton,True,,Chillicothe,True,,False,False
2026-10-12,Nevada,True,,Clinton,True,,False,False
2026-10-12,Maryville,True,,DeKalb,True,,False,False
2026-10-12,Albany,True,,East Buchanan,True,,False,False
2026-10-12,Battle,True,,Eldon,True,,False,False
2026-10-12,Tuscumbia,True,,Eugene,True,,False,False
